Date,Close,High,Low,Open,Volume
2021-08-13,20.118410110473633,20.14432145963521,19.782571882288952,19.836386591609863,183063000
2021-08-16,19.881235122680664,20.217073411230743,19.38594658927901,20.065596914124974,210876000
2021-08-17,19.390932083129883,19.70185695099313,19.200590439736775,19.617148941747843,204585000
2021-08-18,18.974374771118164,19.566327264099343,18.934511728791065,19.432788353232937,285913000
2021-08-19,19.729753494262695,20.42435132672305,18.6973235489856,19.426800578843118,766555000
2021-08-20,20.744247436523438,20.79307832111632,19.86429170671667,19.922090443139417,675741000
2021-08-23,21.88231086730957,21.921175993171637,20.877786025238045,20.89871354691562,575807000
2021-08-24,21.717880249023438,21.8833084230163,21.46077013569365,21.678019114764727,297299000
2021-08-25,22.136430740356445,22.392544826376568,21.64712400159845,21.662071688084197,347701000
2021-08-26,21.99193572998047,22.262997548429166,21.714894075614353,22.123480715517967,237940000
2021-08-27,22.55797576904297,22.643679777066232,22.090592499579266,22.10753410004748,304722000
2021-08-30,22.60978889465332,22.963564670606658,22.473262032383406,22.751299585189365,262580000
2021-08-31,22.311769485473633,22.620754812880616,22.04763702019903,22.620754812880616,259850000
2021-09-01,22.367591857910156,22.622754957763057,22.28386700045794,22.41144855038439,201767000
2021-09-02,22.32274055480957,22.51909665177635,22.22207110229776,22.444341223157213,187834000
2021-09-03,22.768274307250977,22.91080616281464,22.12737809725463,22.2519691858628,280532000
2021-09-07,22.587865829467773,22.82409003815894,22.448322522567985,22.758305960984877,198107000
2021-09-08,22.265920639038086,22.536033995279624,21.90510347556101,22.43935120052012,254434000
2021-09-09,22.104455947875977,22.464275126748724,22.058606891844985,22.239014571951014,196856000
2021-09-10,22.40447235107422,22.551987038677307,22.197152562012025,22.274896532355616,248376000
2021-09-13,22.079532623291016,22.888876529423555,21.786493788006073,22.60979183386128,297500000
2021-09-14,22.169240951538086,22.336690647857136,22.013751133052175,22.202132041411108,199755000
2021-09-15,22.267915725708008,22.293831645548725,21.894142459272885,22.236020817611784,166538000
2021-09-16,22.169240951538086,22.204126304937887,21.855270869830687,22.11043394136282,156033000
2021-09-17,21.8283634185791,22.24798583109001,21.758592696915716,22.227054614590994,294503000
2021-09-20,21.043935775756836,21.362888683857676,20.594410879277827,21.076826867613953,349440000
2021-09-21,21.17650032043457,21.35491372577289,20.88146906785273,21.3469404733302,204688000
2021-09-22,21.869224548339844,21.888161496452156,21.126660825026075,21.29610478128571,268726000
2021-09-23,22.40845489501953,22.461281014018834,21.818390548782627,22.067572722802016,248555000
2021-09-24,22.008766174316406,22.076544517927047,21.78948654099759,21.997802477816837,217655000
2021-09-27,21.589147567749023,21.72769282238247,21.255244302712523,21.63898325171852,245215000
2021-09-28,20.63128662109375,21.348932496688196,20.58344330923957,21.144603190689022,343069000
2021-09-29,20.449886322021484,20.94825075454832,20.400048738103138,20.871502966534447,218394000
2021-09-30,20.648231506347656,20.99708693414732,20.620323224212417,20.70006144475727,221009000
2021-10-01,20.674150466918945,20.79076641966092,20.13691215457875,20.68212371981342,240978000
2021-10-04,19.667451858520508,20.47480160606298,19.49103082581489,20.43692580745961,345635000
2021-10-05,20.38410186767578,20.580457952473463,19.789054624206987,19.884741262731815,279282000
2021-10-06,20.63228416442871,20.65221729292301,20.01431155448803,20.054181613694748,297202000
2021-10-07,21.006059646606445,21.252251394930184,20.90339594423825,21.023002332349666,256919000
2021-10-08,20.762859344482422,21.136632686521562,20.707042768746597,21.03197660701689,151258000
2021-10-11,20.627300262451172,20.994096456605053,20.44390216537423,20.507693882375722,163388000
2021-10-12,20.603382110595703,20.988119137089015,20.460850231226793,20.759868133383815,162134000
2021-10-13,20.870502471923828,20.921336231312484,20.645241941754325,20.849571259430128,180652000
2021-10-14,21.67486572265625,21.683835156792203,21.052906376708478,21.2183637297649,243589000
2021-10-15,21.790485382080078,21.859259915283243,21.5911407550322,21.73865543684794,226994000
2021-10-18,22.149311065673828,22.21808560723997,21.573200707932173,21.677858693551304,189494000
2021-10-19,22.217084884643555,22.305792542429998,21.964912250814812,22.203128841785272,161473000
2021-10-20,22.03069496154785,22.359615354512936,21.910090500609137,22.232033823134188,146276000
2021-10-21,22.617767333984375,22.63670618326787,22.010760294577082,22.024714435687386,187590000
2021-10-22,22.651657104492188,23.054334844956028,22.48719785150225,22.748339913629675,249384000
2021-10-25,23.090221405029297,23.278602340486742,22.695516863119877,22.897851941944545,230235000
2021-10-26,24.636146545410156,25.176375311741033,23.845741281251218,23.9105291901344,485898000
2021-10-27,24.371013641357422,25.00792321942295,24.20256586759915,24.393939116260093,245990000
2021-10-28,24.85940933227539,24.86838066580957,24.4427774851292,24.796615700863228,234204000
2021-10-29,25.483367919921875,25.62490362530482,24.918223180907326,24.91921936231501,292503000
2021-11-01,25.742515563964844,25.80929583390009,25.144477876307487,25.565098331318534,265740000
2021-11-02,26.314638137817383,26.59073246242579,25.715604250404937,25.737533548022185,294112000
2021-11-03,26.510990142822266,26.69638250653968,26.149178650654214,26.582755112755702,239910000
2021-11-04,29.70351791381836,31.262401059168756,27.029293768949643,27.139930735345178,1153631000
2021-11-05,29.654672622680664,31.29728030818793,29.313790454475946,30.088249068059874,851260000
2021-11-08,30.703231811523438,30.998263036065406,29.809164902811037,30.05037382681619,503101000
2021-11-09,30.55671501159668,32.20430952982085,29.865983049867186,32.176401244543264,646746000
2021-11-10,29.362627029418945,30.749077236809672,28.683855106169755,29.25996524746908,636206000
2021-11-11,30.290590286254883,30.489936824221612,29.679596512350646,30.36833615848351,332172000
2021-11-12,30.290590286254883,30.57964257619569,29.533076103534594,29.91183414544948,413054000
2021-11-15,29.926780700683594,30.543755287298133,29.15132584547051,30.45205718413863,384909000
2021-11-16,30.10420036315918,30.29058893056083,29.60882638673667,29.66165441463244,264484000
2021-11-17,29.165279388427734,30.409197952977312,28.70578699749506,30.318494131813672,428508000
2021-11-18,31.571382522583008,32.65283230814321,31.21854045241291,32.26112015873358,781711000
2021-11-19,32.87709426879883,32.97975795583658,31.80062743099509,32.1375210519031,533867000
2021-11-22,31.851459503173828,34.53365623352294,31.795642943189414,33.40735181606633,754335000
2021-11-23,31.64215087890625,32.25414264484403,30.77898266433961,31.431840673643133,532163000
2021-11-24,32.567115783691406,32.74752344863697,30.82682705345173,31.358084433513884,435162000
2021-11-26,31.399946212768555,32.60299664841291,31.2474468349952,32.493355877058754,283069000
2021-11-29,33.26681900024414,33.30270053648563,31.931202291527786,32.26012461188157,454964000
2021-11-30,32.56910705566406,33.24389436052743,31.759764944757165,33.06049435573746,622066000
2021-12-01,31.33600425720215,33.184167626613956,31.281177159177126,33.114388375070114,484368000
2021-12-02,32.02482604980469,32.37571869369958,30.927293561836475,31.11569943003582,472890000
2021-12-03,30.59634017944336,32.02781864594945,30.03511159214112,31.89922328972484,544325000
2021-12-06,29.942411422729492,30.145767578458255,27.949705907051353,29.785904339285608,658938000
2021-12-07,32.32488250732422,32.346816391112846,30.554476224251633,30.859514259780514,593053000
2021-12-08,31.72577476501465,32.18831425036044,31.322049493917223,31.898230293439173,475551000
2021-12-09,30.39398193359375,32.10358318046431,30.332176907618503,31.63406386343503,488507000
2021-12-10,30.102895736694336,31.206409750725445,29.766957175752953,31.05189721624373,488825000
2021-12-13,28.07231330871582,30.19859728465225,28.027454948851968,30.1537389247884,598344000
2021-12-14,28.247764587402344,28.58769035773507,27.164187737169147,27.611773209784822,667035000
2021-12-15,30.363080978393555,30.403952230055594,27.75033449939034,28.31056497493087,698297000
2021-12-16,28.297603607177734,31.061871670056004,28.004530741243016,31.053897441434426,707366000
2021-12-17,27.713449478149414,28.830919505652275,27.67257823059536,27.896870039197612,713758000
2021-12-20,27.631711959838867,28.05537286246123,27.05952009504959,27.219016098484527,461847000
2021-12-21,28.983440399169922,29.028298765292003,27.314710320233896,28.284647712043096,524385000
2021-12-22,29.307411193847656,29.461923742071825,28.359405933040755,28.800015295930997,395184000
2021-12-23,29.546661376953125,29.964342546203223,29.33831989467802,29.661299007372314,343022000
2021-12-27,30.847549438476562,30.989102457785446,29.54665876702278,29.566596240467327,403686000
2021-12-28,30.22650909423828,31.231334077242877,29.91748399123054,31.21339111350028,420591000
2021-12-29,29.90652084350586,30.451799123179573,29.273520345909006,30.177665528495464,343139000
2021-12-30,29.492830276489258,30.361087673132488,29.446975608009016,29.733070560375477,308864000
2021-12-31,29.318376541137695,29.93542853604102,29.238628557646763,29.580548773634128,266530000
2022-01-03,30.02613639831543,30.614278388492338,29.691194164676425,29.721100366349372,391547000
2022-01-04,29.1977596282959,30.372049319821922,28.25972307978426,30.18165084016446,527154000
2022-01-05,27.51706886291504,29.323362739600288,27.446293309746405,28.857832469761814,498064000
2022-01-06,28.089263916015625,28.348445375941616,26.97976990821359,27.55295802996534,454186000
2022-01-07,27.161197662353516,28.332498673129898,26.971795448875977,28.05238341839338,409939000
2022-01-10,27.313711166381836,27.382494114013422,25.5632406683439,26.497290128969677,594681000
2022-01-11,27.729400634765625,27.976620750573424,26.754481727173197,27.2369568124406,404089000
2022-01-12,27.91082763671875,28.504949514228787,27.52105820708782,27.978612384474925,383413000
2022-01-13,26.49130630493164,28.390305541960913,26.414547239565,28.2896237954508,540171000
2022-01-14,26.857152938842773,27.11135095047714,26.127457823826212,26.21717454542164,395832000
2022-01-18,25.821422576904297,26.554108421926475,25.68884201686206,26.177298613096262,424270000
2022-01-19,24.988059997558594,26.45941170270569,24.973107843056518,25.996874104337753,488315000
2022-01-20,24.07394790649414,25.498448638286458,24.00217414256686,25.22431503185262,435181000
2022-01-21,23.300395965576172,24.744832480283538,23.18974544304943,23.432976571387393,718958000
2022-01-24,23.298398971557617,23.30637320074799,20.822222081779014,22.259680516494218,913982000
2022-01-25,22.253700256347656,22.870752385278564,21.930721138257574,22.4750012913378,664616000
2022-01-26,22.700284957885742,23.98123803745793,22.229771275614063,23.166811526105583,755959000
2022-01-27,21.874897003173828,23.919438849325257,21.60674309968497,23.493783457519353,573353000
2022-01-28,22.76807403564453,22.786017001467613,21.228935667863265,21.942680495703392,543774000
2022-01-31,24.408893585205078,24.431821873051916,22.979409239604102,23.10899903268621,564680000
2022-02-01,24.560409545898438,25.065812851502276,23.81476408120491,25.024941605227585,518925000
2022-02-02,25.16250991821289,25.735698020360548,24.475678597564364,25.712771637079914,543419000
2022-02-03,23.872583389282227,24.998027675942943,23.70511318165473,24.380977535591192,410178000
2022-02-04,24.242412567138672,24.557417375083098,23.55757585819483,23.89650525040583,354829000
2022-02-07,24.65012550354004,25.1026943053942,24.125781045791168,24.29524574603593,376868000
2022-02-08,25.0289306640625,25.150546207819467,23.90448265925914,24.282288838178633,410359000
2022-02-09,26.62090301513672,26.64084048931407,25.27316132302811,25.541313315747384,524282000
2022-02-10,25.742673873901367,26.840206412140088,25.519380273324217,25.91313678658992,513200000
2022-02-11,23.873577117919922,26.069640256444483,23.69813270066166,25.834383427476414,605472000
2022-02-14,24.19057846069336,24.79666354683214,23.680189818886806,23.85862696314563,440424000
2022-02-15,26.411561965942383,26.461403743864466,24.705949858768733,24.870429246985168,699869000
2022-02-16,26.427509307861328,26.498286759029188,25.471529825588878,26.176304019794223,732676000
2022-02-17,24.429828643798828,25.70380416358896,24.088906527878155,25.54929156640708,810595000
2022-02-18,23.567548751831055,24.907316200447443,23.02725575627355,24.590316828988254,761255000
2022-02-22,23.316335678100586,23.988212791235018,22.9275645399824,22.962454160001126,633422000
2022-02-23,22.316497802734375,24.07893155363586,22.230770094894353,23.72704258537858,566511000
2022-02-24,23.673206329345703,23.725042604178118,20.82420762219637,20.9488139423892,735801000
2022-02-25,24.08092498779297,24.14073550496428,23.307369674838906,23.646299107713094,528866000
2022-02-28,24.30820655822754,24.587325461796915,23.632342229680074,23.91644455057124,477319000
2022-03-01,23.403064727783203,24.3002319386135,23.059151897859554,24.21450233159208,412056000
2022-03-02,24.14784049987793,24.336278491001387,23.34524043941183,23.685224100178537,389642000
2022-03-03,23.64335060119629,24.2535268091343,23.399079682408747,24.18971640143085,365095000
2022-03-04,22.867666244506836,23.609449084190494,22.415018401859665,23.314331446054602,431415000
2022-03-07,21.288381576538086,22.96437474060364,21.266447763904743,22.749016800661877,450821000
2022-03-08,21.44990348815918,22.306343532359403,20.588477275477324,21.245514318732305,557467000
2022-03-09,22.945430755615234,23.15081636408371,22.18071580003234,22.32029806776181,492742000
2022-03-10,22.59049415588379,22.720105999777736,21.816805180949956,22.46387173081111,428066000
2022-03-11,22.034156799316406,23.076043457185644,21.980316832138143,22.953408821575593,367209000
2022-03-14,21.26645278930664,22.19567534891805,21.095962710522347,21.80384653913913,385354000
2022-03-15,22.904556274414062,22.969363152831257,21.25847601527962,21.453891221892214,491996000
2022-03-16,24.423017501831055,24.523716417538445,23.102962788581674,23.429984670978083,671422000
2022-03-17,24.69221305847168,24.767984935801795,23.83477472930563,24.04813783867153,471941000
2022-03-18,26.37418556213379,26.489841079768297,24.550636279337244,24.725114127062692,730719000
2022-03-21,26.654348373413086,27.07110416186951,25.889633364007818,26.42802540885607,591727000
2022-03-22,26.444974899291992,27.156848316591432,25.994321917033023,26.647369201302396,547007000
2022-03-23,25.557628631591797,26.532713584181124,25.49880439684632,26.04816147769014,502120000
2022-03-24,28.06612777709961,28.235621344703134,25.829810678924407,26.088039774263187,877379000
2022-03-25,27.609493255615234,28.27350932502247,27.18974806430795,27.802915490968033,579016000
2022-03-28,28.134929656982422,28.165837438525198,27.12494710554609,27.673309683402085,425494000
2022-03-29,28.57062530517578,28.85976031919867,27.896638718914144,28.60950867127436,488984000
2022-03-30,27.607500076293945,28.411098411151755,27.421056956130638,28.219671024878537,463487000
2022-03-31,27.20470428466797,28.163838026854247,27.188753110757293,27.699226807551824,523440000
2022-04-01,26.632415771484375,27.414080364707395,26.188741881916698,27.293440575757664,517235000
2022-04-04,27.278486251831055,27.475896299662303,26.533712066907064,26.648369216228314,397120000
2022-04-05,25.853744506835938,27.237609777640948,25.74307514409385,27.172802897221544,436615000
2022-04-06,24.33428192138672,25.224620987328382,23.931486259303167,24.859712215391237,703833000
2022-04-07,24.135875701904297,24.648344247170577,23.40805109513817,24.36818131196346,557992000
2022-04-08,23.050119400024414,23.851724837527705,22.99329001527572,23.845742196501757,524781000
2022-04-11,21.851701736450195,22.253500942815894,21.59546745592254,22.147817756385205,575207000
2022-04-12,21.439929962158203,22.657292742627583,21.218591274800133,22.469853150059922,662258000
2022-04-13,22.136850357055664,22.432966395854017,21.39107965829104,21.663267032253867,516943000
2022-04-14,21.19466781616211,22.709143431724364,21.09995152374365,22.437952508502335,569097000
2022-04-18,21.71810531616211,22.02219506677443,21.016202192088386,21.13684199953331,525701000
2022-04-19,22.131866455078125,22.306344324811956,21.250499340490578,21.655289899939216,512781000
2022-04-20,21.417999267578125,22.602459598625735,21.136839837783892,22.44991555152109,468974000
2022-04-21,20.122865676879883,22.32528363593372,19.940410359200147,21.64431805927398,656209000
2022-04-22,19.45685386657715,20.424961412485715,19.441899168057798,20.24250610355399,624713000
2022-04-25,19.842702865600586,19.885574017830244,19.039104567845087,19.144787739155014,641566000
2022-04-26,18.732025146484375,19.72904585331805,18.614376672651343,19.659254708106264,653143000
2022-04-27,18.360139846801758,19.109898429876335,18.235512240679018,18.542593323392335,499460000
2022-04-28,19.72306251525879,19.977303851455268,18.43491199008361,18.910490135420694,570327000
2022-04-29,18.49174690246582,20.068036269432913,18.461835591856172,19.344199287343677,500435000
2022-05-02,19.47480583190918,19.515682143130196,18.336208020718836,18.48576074197281,572049000
2022-05-03,19.543594360351562,19.765931398834063,19.07599190108986,19.3421965619345,475751000
2022-05-04,20.27341651916504,20.33921986356432,18.695132726502678,19.863641752299557,648855000
2022-05-05,18.78785514831543,19.865633741473076,18.444880215286258,19.807807888219486,626331000
2022-05-06,18.619359970092773,19.453866151773262,17.936401353934347,18.680179051563016,633297000
2022-05-09,16.899497985839844,18.200608121706267,16.776863370793325,17.98026782674294,644455000
2022-05-10,17.542579650878906,18.143783810287378,16.974278119895548,17.636299465737004,761474000
2022-05-11,16.5804500579834,17.700105173473105,16.518636414884845,17.295314714048374,670167000
2022-05-12,16.126808166503906,16.73798268883239,15.520620763164581,16.170677698614824,708728000
2022-05-13,17.653249740600586,17.8745884809046,16.5435666197067,16.737985372316167,670437000
2022-05-16,17.212562561035156,17.735001491928404,17.055034273977807,17.456833430342392,521446000
2022-05-17,18.122846603393555,18.316268876415904,17.581465054882198,18.020152825002086,585830000
2022-05-18,16.88753318786621,18.06401769834439,16.813754263169248,17.652248119677026,545161000
2022-05-19,17.07298469543457,17.634307130960774,16.684145291017686,16.886541532338022,621310000
2022-05-20,16.644262313842773,17.358128675360334,15.708059831340721,17.280361950120188,739105000
2022-05-23,16.847658157348633,16.86460770868563,16.130800340603695,16.225516631801014,639889000
2022-05-24,16.105871200561523,16.547552147553244,15.732985873904111,16.460811455935517,588550000
2022-05-25,16.924423217773438,17.06001768509136,15.952327858559343,15.972268724782303,781132000
2022-05-26,17.79781723022461,18.038098454950646,15.97426580795554,15.988224037593847,996575000
2022-05-27,18.75495719909668,18.82474834379244,18.046075040592772,18.13181926193302,738379000
2022-05-31,18.616371154785156,19.142797955948794,18.29532999144944,18.923452187686582,664100000
2022-06-01,18.26541519165039,18.996231017813137,18.06800517898297,18.668212704516566,544514000
2022-06-02,19.533628463745117,19.56054844841514,18.143782516021254,18.237502324193954,648656000
2022-06-03,18.664226531982422,19.274404605825605,18.466816482062402,19.025149434663984,598779000
2022-06-06,18.73003578186035,19.279394945466844,18.50869699844116,19.081984833363236,422406000
2022-06-07,18.869613647460938,18.9433925831492,18.133811531545238,18.416965795176733,388914000
2022-06-08,18.596372604370117,19.12689931949138,18.4836845843309,18.74695362356912,363252000
2022-06-09,17.998035430908203,18.880585584914794,17.99105484045959,18.429837257031576,395574000
2022-06-10,16.927005767822266,17.648003603750368,16.822295031090142,17.551272041612552,465248000
2022-06-13,15.603680610656738,16.266839478389468,15.562793756532253,15.955702996068341,604153000
2022-06-14,15.792157173156738,16.021519942748558,15.369330314017972,15.68744737975274,469680000
2022-06-15,16.481239318847656,16.821294738697727,15.881902625801336,16.050434359690126,563936000
2022-06-16,15.557807922363281,15.897864407425715,15.358361819515217,15.816090696879078,545749000
2022-06-17,15.836036682128906,15.95071807890091,15.285564836382378,15.60467861906416,630334000
2022-06-21,16.5201358795166,16.960911609240924,16.361575686273117,16.429388214877477,483089000
2022-06-22,16.3147029876709,16.61586685474233,16.135201067923116,16.181073231261365,437135000
2022-06-23,16.180078506469727,16.539080487355168,15.809107764015794,16.473263235618262,463680000
2022-06-24,17.078582763671875,17.092543941061024,16.26484203486428,16.454316515193973,472153000
2022-06-27,16.822294235229492,17.28201830452183,16.579966999575007,17.264068491152564,427968000
2022-06-28,15.937752723693848,17.15437435755345,15.900854507260869,16.853210426478878,461149000
2022-06-29,15.498971939086914,15.776202177014092,15.128002076209375,15.770219221628231,482352000
2022-06-30,15.11703109741211,15.523901498559498,14.820853441865891,15.318471504237966,686070000
2022-07-01,14.482792854309082,15.021297826850201,14.352155961339314,14.85775230195311,577610000
2022-07-05,14.922571182250977,14.92955177197515,14.01608834866183,14.135756008662238,651397000
2022-07-06,15.088111877441406,15.27658874989287,14.748055399282007,14.968444218161782,529066000
2022-07-07,15.81409740447998,15.90085644107172,15.34639595387205,15.413210854402083,492903000
2022-07-08,15.79415225982666,15.992601679207207,15.346394973873567,15.387281829188536,467972000
2022-07-11,15.110050201416016,15.484011966579512,14.996365505258906,15.483014331967349,437321000
2022-07-12,15.040243148803711,15.388276870570849,14.83581079611465,15.22572805239749,458483000
2022-07-13,15.122016906738281,15.332433178961859,14.424952733218012,14.549606661502255,521918000
2022-07-14,15.329440116882324,15.430160316266676,14.68722307156985,15.066171100260284,456235000
2022-07-15,15.718360900878906,15.738305033694623,15.402238169306203,15.615646381948205,385935000
2022-07-18,16.056425094604492,16.850220940420993,15.957700144549596,16.256868850127862,670517000
2022-07-19,16.944957733154297,17.062631077163257,16.127228231279975,16.440358091474902,702366000
2022-07-20,17.757701873779297,17.8833544065657,16.754488293525725,16.900084012250357,760538000
2022-07-21,18.000022888183594,18.093762486581372,17.496421955411886,17.835480724788574,557049000
2022-07-22,17.271047592163086,17.91725223020256,17.08955040089698,17.843457714010622,536671000
2022-07-25,16.976869583129883,17.0765931156567,16.602907762705456,16.971882360366042,480748000
2022-07-26,16.487224578857422,16.872155507315675,16.43237655784187,16.84223788619785,397865000
2022-07-27,17.74074363708496,17.886339298327457,16.86617108417611,16.984841077447076,569776000
2022-07-28,17.9342098236084,18.089778068252926,17.39171718778261,17.925235866496404,474646000
2022-07-29,18.112714767456055,18.193489890290078,17.64301808926749,17.763683382729887,435460000
2022-08-01,18.389942169189453,18.7938215256265,17.94019064521122,18.131658489520138,476469000
2022-08-02,18.474706649780273,18.885566611126666,18.041908238318054,18.071825862895118,489527000
2022-08-03,18.840696334838867,18.91548946592828,18.086788725234523,18.13365949315847,418146000
2022-08-04,19.16180419921875,19.220640875313578,18.708063924460507,18.796818231509185,409652000
2022-08-05,18.93642807006836,19.17576338661587,18.614322361680482,18.75792279078178,386068000
2022-08-08,17.743736267089844,18.188502488777342,17.19426311465401,17.453543487866224,981859000
2022-08-09,17.0386962890625,17.398696888442636,16.67769900606931,17.204237068091455,668263000
2022-08-10,18.046897888183594,18.067839657584745,17.269056663137828,17.64900236749365,597422000
2022-08-11,17.892324447631836,18.655207729285816,17.826507193274058,18.080802254514673,509327000
2022-08-12,18.65719985961914,18.6661757172825,17.90329248620022,18.109720093847795,478094000
2022-08-15,18.97930908203125,19.110943606719005,18.56147037086015,18.649226086629287,457666000
2022-08-16,18.826732635498047,19.089004999072056,18.449778881107083,18.867619490970508,451240000
2022-08-17,18.284238815307617,18.636262177287165,18.094766197974923,18.47171996728055,446799000
2022-08-18,18.721023559570312,18.812767894027008,18.132656951420675,18.2503302730506,415447000
2022-08-19,17.799583435058594,18.468725204485096,17.720801686073024,18.35504051013906,441588000
2022-08-22,16.98683738708496,17.509386725743322,16.919024871308032,17.441574209966397,409593000
2022-08-23,17.133432388305664,17.41664650068236,16.923016122259966,16.941964523094743,369986000
2022-08-24,17.174318313598633,17.35780889595624,16.848223999149923,16.964898742460186,522661000
2022-08-25,17.8634090423584,17.897315311031562,16.78639903354692,16.79736826116041,770691000
2022-08-26,16.214984893798828,17.874377717185446,16.192047853448514,17.807563767738106,769127000
2022-08-29,15.757253646850586,16.29276663412164,15.723348333249264,15.97564814658675,496132000
2022-08-30,15.425175666809082,15.994593942634191,15.13996723606161,15.915813141555713,530181000
2022-08-31,15.052209854125977,15.496975134961382,14.917583393679934,15.3414069074727,573710000
2022-09-01,13.898414611816406,14.340187972290808,13.233261435486058,14.169660919691056,1178865000
2022-09-02,13.609216690063477,14.131765139366534,13.553371026300562,14.060962564890257,743157000
2022-09-06,13.427722930908203,13.740853765969245,13.31403821501639,13.692986316954984,535751000
2022-09-07,13.680096626281738,13.803790627120508,13.313006348581766,13.529469898732927,512657000
2022-09-08,13.955411911010742,13.973368010349136,13.335947888457856,13.425724579883743,624873000
2022-09-09,14.351430892944336,14.438215695022928,14.091076486708564,14.121999030627672,486612000
2022-09-12,14.46914005279541,14.511036035425132,14.162898875313989,14.333476599142045,484159000
2022-09-13,13.09853744506836,13.887582320478687,13.06661696561573,13.767879095556324,714956000
2022-09-14,13.095545768737793,13.2571449823335,12.881077130493788,13.221233728873338,588507000
2022-09-15,12.897035598754883,13.200283922132007,12.758379308646864,12.982823422794079,523625000
2022-09-16,13.165369987487793,13.179335313818578,12.585806090810705,12.710497048087857,670751000
